inv	block	chrom	pos	region	id	cluster
96	3:2.02e+08	3	2.02e+08	Kenya	3_Kenya_96	3
96	3:200500000	3	200500000	Kenya	3_Kenya_96	3
96	3:199500000	3	199500000	Kenya	3_Kenya_96	3
317	3:109500000	3	109500000	Kenya	3_Kenya_317	2
317	3:1.11e+08	3	1.11e+08	Kenya	3_Kenya_317	2
317	3:1.1e+08	3	1.1e+08	Kenya	3_Kenya_317	2
317	3:110500000	3	110500000	Kenya	3_Kenya_317	2
317	3:111500000	3	111500000	Kenya	3_Kenya_317	2
25	3:1.1e+07	3	1.1e+07	Senegal	3_Senegal_25	1
25	3:6e+06	3	6e+06	Senegal	3_Senegal_25	1
25	3:1.2e+07	3	1.2e+07	Senegal	3_Senegal_25	1
25	3:1e+07	3	1e+07	Senegal	3_Senegal_25	1
25	3:7500000	3	7500000	Senegal	3_Senegal_25	1
25	3:7e+06	3	7e+06	Senegal	3_Senegal_25	1
25	3:5500000	3	5500000	Senegal	3_Senegal_25	1
25	3:10500000	3	10500000	Senegal	3_Senegal_25	1
25	3:4e+06	3	4e+06	Senegal	3_Senegal_25	1
25	3:11500000	3	11500000	Senegal	3_Senegal_25	1
25	3:8e+06	3	8e+06	Senegal	3_Senegal_25	1
25	3:5e+06	3	5e+06	Senegal	3_Senegal_25	1
25	3:6500000	3	6500000	Senegal	3_Senegal_25	1
25	3:3500000	3	3500000	Senegal	3_Senegal_25	1
25	3:9e+06	3	9e+06	Senegal	3_Senegal_25	1
25	3:4500000	3	4500000	Senegal	3_Senegal_25	1
25	3:8500000	3	8500000	Senegal	3_Senegal_25	1
25	3:9500000	3	9500000	Senegal	3_Senegal_25	1
11	3:7500000	3	7500000	Senegal	3_Senegal_11	1
11	3:6e+06	3	6e+06	Senegal	3_Senegal_11	1
11	3:7e+06	3	7e+06	Senegal	3_Senegal_11	1
11	3:8500000	3	8500000	Senegal	3_Senegal_11	1
11	3:5500000	3	5500000	Senegal	3_Senegal_11	1
11	3:8e+06	3	8e+06	Senegal	3_Senegal_11	1
11	3:4e+06	3	4e+06	Senegal	3_Senegal_11	1
11	3:3500000	3	3500000	Senegal	3_Senegal_11	1
11	3:6500000	3	6500000	Senegal	3_Senegal_11	1
275	3:3.08e+08	3	3.08e+08	Senegal	3_Senegal_275	4
275	3:3.09e+08	3	3.09e+08	Senegal	3_Senegal_275	4
275	3:3.06e+08	3	3.06e+08	Senegal	3_Senegal_275	4
275	3:3.07e+08	3	3.07e+08	Senegal	3_Senegal_275	4
275	3:307500000	3	307500000	Senegal	3_Senegal_275	4
275	3:305500000	3	305500000	Senegal	3_Senegal_275	4
275	3:306500000	3	306500000	Senegal	3_Senegal_275	4
275	3:308500000	3	308500000	Senegal	3_Senegal_275	4
20	3:10500000	3	10500000	Senegal	3_Senegal_20	1
20	3:1e+07	3	1e+07	Senegal	3_Senegal_20	1
20	3:11500000	3	11500000	Senegal	3_Senegal_20	1
20	3:9500000	3	9500000	Senegal	3_Senegal_20	1
20	3:1.1e+07	3	1.1e+07	Senegal	3_Senegal_20	1
20	3:9e+06	3	9e+06	Senegal	3_Senegal_20	1
20	3:1.2e+07	3	1.2e+07	Senegal	3_Senegal_20	1
28	3:4.07e+08	3	4.07e+08	Senegal	3_Senegal_28	5
28	3:404500000	3	404500000	Senegal	3_Senegal_28	5
28	3:407500000	3	407500000	Senegal	3_Senegal_28	5
28	3:409500000	3	409500000	Senegal	3_Senegal_28	5
28	3:4.05e+08	3	4.05e+08	Senegal	3_Senegal_28	5
