cluster	block	chrom	pos	si	au	bp	se.si	se.au	se.bp	v	c	pchi	meandist	lowdist
205	1:148500000	1	148500000	0.954310929265641	0.982496922079566	0.934929046591548	0.0104737724834101	0.00488568368193695	0.00278420003517716	-1.81091485652425	0.297372327520656	0.154094806321274	0.505395743206465	TRUE
205	1:1.56e+08	1	1.56e+08	0.954310929265641	0.982496922079566	0.934929046591548	0.0104737724834101	0.00488568368193695	0.00278420003517716	-1.81091485652425	0.297372327520656	0.154094806321274	0.505395743206465	TRUE
205	1:1.61e+08	1	1.61e+08	0.954310929265641	0.982496922079566	0.934929046591548	0.0104737724834101	0.00488568368193695	0.00278420003517716	-1.81091485652425	0.297372327520656	0.154094806321274	0.505395743206465	TRUE
205	1:149500000	1	149500000	0.954310929265641	0.982496922079566	0.934929046591548	0.0104737724834101	0.00488568368193695	0.00278420003517716	-1.81091485652425	0.297372327520656	0.154094806321274	0.505395743206465	TRUE
205	1:158500000	1	158500000	0.954310929265641	0.982496922079566	0.934929046591548	0.0104737724834101	0.00488568368193695	0.00278420003517716	-1.81091485652425	0.297372327520656	0.154094806321274	0.505395743206465	TRUE
205	1:1.57e+08	1	1.57e+08	0.954310929265641	0.982496922079566	0.934929046591548	0.0104737724834101	0.00488568368193695	0.00278420003517716	-1.81091485652425	0.297372327520656	0.154094806321274	0.505395743206465	TRUE
205	1:1.58e+08	1	1.58e+08	0.954310929265641	0.982496922079566	0.934929046591548	0.0104737724834101	0.00488568368193695	0.00278420003517716	-1.81091485652425	0.297372327520656	0.154094806321274	0.505395743206465	TRUE
205	1:160500000	1	160500000	0.954310929265641	0.982496922079566	0.934929046591548	0.0104737724834101	0.00488568368193695	0.00278420003517716	-1.81091485652425	0.297372327520656	0.154094806321274	0.505395743206465	TRUE
205	1:157500000	1	157500000	0.954310929265641	0.982496922079566	0.934929046591548	0.0104737724834101	0.00488568368193695	0.00278420003517716	-1.81091485652425	0.297372327520656	0.154094806321274	0.505395743206465	TRUE
205	1:159500000	1	159500000	0.954310929265641	0.982496922079566	0.934929046591548	0.0104737724834101	0.00488568368193695	0.00278420003517716	-1.81091485652425	0.297372327520656	0.154094806321274	0.505395743206465	TRUE
217	1:282500000	1	282500000	0.344358438095991	0.953850094403593	0.103400267363602	0.0909071323069979	0.0116460140970025	0.00316563577065823	-0.210488446456298	1.47290055409652	0.430024805211775	0.493347099756358	TRUE
217	1:287500000	1	287500000	0.344358438095991	0.953850094403593	0.103400267363602	0.0909071323069979	0.0116460140970025	0.00316563577065823	-0.210488446456298	1.47290055409652	0.430024805211775	0.493347099756358	TRUE
217	1:258500000	1	258500000	0.344358438095991	0.953850094403593	0.103400267363602	0.0909071323069979	0.0116460140970025	0.00316563577065823	-0.210488446456298	1.47290055409652	0.430024805211775	0.493347099756358	TRUE
217	1:277500000	1	277500000	0.344358438095991	0.953850094403593	0.103400267363602	0.0909071323069979	0.0116460140970025	0.00316563577065823	-0.210488446456298	1.47290055409652	0.430024805211775	0.493347099756358	TRUE
217	1:2.78e+08	1	2.78e+08	0.344358438095991	0.953850094403593	0.103400267363602	0.0909071323069979	0.0116460140970025	0.00316563577065823	-0.210488446456298	1.47290055409652	0.430024805211775	0.493347099756358	TRUE
217	1:286500000	1	286500000	0.344358438095991	0.953850094403593	0.103400267363602	0.0909071323069979	0.0116460140970025	0.00316563577065823	-0.210488446456298	1.47290055409652	0.430024805211775	0.493347099756358	TRUE
217	1:2.79e+08	1	2.79e+08	0.344358438095991	0.953850094403593	0.103400267363602	0.0909071323069979	0.0116460140970025	0.00316563577065823	-0.210488446456298	1.47290055409652	0.430024805211775	0.493347099756358	TRUE
217	1:2.89e+08	1	2.89e+08	0.344358438095991	0.953850094403593	0.103400267363602	0.0909071323069979	0.0116460140970025	0.00316563577065823	-0.210488446456298	1.47290055409652	0.430024805211775	0.493347099756358	TRUE
217	1:278500000	1	278500000	0.344358438095991	0.953850094403593	0.103400267363602	0.0909071323069979	0.0116460140970025	0.00316563577065823	-0.210488446456298	1.47290055409652	0.430024805211775	0.493347099756358	TRUE
24	1:158500000	1	158500000	0.951545277029448	0.979175385393071	0.953823351350027	0.0119664105876635	0.00617723831498183	0.00236182342704822	-1.86006035144876	0.176947759413872	0.812887050374301	0.278427445627631	TRUE
24	1:1.57e+08	1	1.57e+08	0.951545277029448	0.979175385393071	0.953823351350027	0.0119664105876635	0.00617723831498183	0.00236182342704822	-1.86006035144876	0.176947759413872	0.812887050374301	0.278427445627631	TRUE
24	1:156500000	1	156500000	0.951545277029448	0.979175385393071	0.953823351350027	0.0119664105876635	0.00617723831498183	0.00236182342704822	-1.86006035144876	0.176947759413872	0.812887050374301	0.278427445627631	TRUE
24	1:1.58e+08	1	1.58e+08	0.951545277029448	0.979175385393071	0.953823351350027	0.0119664105876635	0.00617723831498183	0.00236182342704822	-1.86006035144876	0.176947759413872	0.812887050374301	0.278427445627631	TRUE
24	1:1.6e+08	1	1.6e+08	0.951545277029448	0.979175385393071	0.953823351350027	0.0119664105876635	0.00617723831498183	0.00236182342704822	-1.86006035144876	0.176947759413872	0.812887050374301	0.278427445627631	TRUE
24	1:155500000	1	155500000	0.951545277029448	0.979175385393071	0.953823351350027	0.0119664105876635	0.00617723831498183	0.00236182342704822	-1.86006035144876	0.176947759413872	0.812887050374301	0.278427445627631	TRUE
24	1:1.59e+08	1	1.59e+08	0.951545277029448	0.979175385393071	0.953823351350027	0.0119664105876635	0.00617723831498183	0.00236182342704822	-1.86006035144876	0.176947759413872	0.812887050374301	0.278427445627631	TRUE
24	1:1.56e+08	1	1.56e+08	0.951545277029448	0.979175385393071	0.953823351350027	0.0119664105876635	0.00617723831498183	0.00236182342704822	-1.86006035144876	0.176947759413872	0.812887050374301	0.278427445627631	TRUE
24	1:1.61e+08	1	1.61e+08	0.951545277029448	0.979175385393071	0.953823351350027	0.0119664105876635	0.00617723831498183	0.00236182342704822	-1.86006035144876	0.176947759413872	0.812887050374301	0.278427445627631	TRUE
24	1:157500000	1	157500000	0.951545277029448	0.979175385393071	0.953823351350027	0.0119664105876635	0.00617723831498183	0.00236182342704822	-1.86006035144876	0.176947759413872	0.812887050374301	0.278427445627631	TRUE
253	1:2.54e+08	1	2.54e+08	0	0.991225100774046	0.00220396620543419	0	0.0239650448776197	0.000874494816681664	0.236203922909678	2.61118608162584	0.753766728387131	0.525779058403354	TRUE
253	1:2.22e+08	1	2.22e+08	0	0.991225100774046	0.00220396620543419	0	0.0239650448776197	0.000874494816681664	0.236203922909678	2.61118608162584	0.753766728387131	0.525779058403354	TRUE
253	1:2.23e+08	1	2.23e+08	0	0.991225100774046	0.00220396620543419	0	0.0239650448776197	0.000874494816681664	0.236203922909678	2.61118608162584	0.753766728387131	0.525779058403354	TRUE
253	1:243500000	1	243500000	0	0.991225100774046	0.00220396620543419	0	0.0239650448776197	0.000874494816681664	0.236203922909678	2.61118608162584	0.753766728387131	0.525779058403354	TRUE
253	1:230500000	1	230500000	0	0.991225100774046	0.00220396620543419	0	0.0239650448776197	0.000874494816681664	0.236203922909678	2.61118608162584	0.753766728387131	0.525779058403354	TRUE
253	1:232500000	1	232500000	0	0.991225100774046	0.00220396620543419	0	0.0239650448776197	0.000874494816681664	0.236203922909678	2.61118608162584	0.753766728387131	0.525779058403354	TRUE
253	1:2.48e+08	1	2.48e+08	0	0.991225100774046	0.00220396620543419	0	0.0239650448776197	0.000874494816681664	0.236203922909678	2.61118608162584	0.753766728387131	0.525779058403354	TRUE
253	1:235500000	1	235500000	0	0.991225100774046	0.00220396620543419	0	0.0239650448776197	0.000874494816681664	0.236203922909678	2.61118608162584	0.753766728387131	0.525779058403354	TRUE
253	1:228500000	1	228500000	0	0.991225100774046	0.00220396620543419	0	0.0239650448776197	0.000874494816681664	0.236203922909678	2.61118608162584	0.753766728387131	0.525779058403354	TRUE
253	1:2.38e+08	1	2.38e+08	0	0.991225100774046	0.00220396620543419	0	0.0239650448776197	0.000874494816681664	0.236203922909678	2.61118608162584	0.753766728387131	0.525779058403354	TRUE
253	1:2.35e+08	1	2.35e+08	0	0.991225100774046	0.00220396620543419	0	0.0239650448776197	0.000874494816681664	0.236203922909678	2.61118608162584	0.753766728387131	0.525779058403354	TRUE
253	1:2.46e+08	1	2.46e+08	0	0.991225100774046	0.00220396620543419	0	0.0239650448776197	0.000874494816681664	0.236203922909678	2.61118608162584	0.753766728387131	0.525779058403354	TRUE
253	1:2.3e+08	1	2.3e+08	0	0.991225100774046	0.00220396620543419	0	0.0239650448776197	0.000874494816681664	0.236203922909678	2.61118608162584	0.753766728387131	0.525779058403354	TRUE
253	1:220500000	1	220500000	0	0.991225100774046	0.00220396620543419	0	0.0239650448776197	0.000874494816681664	0.236203922909678	2.61118608162584	0.753766728387131	0.525779058403354	TRUE
253	1:2.45e+08	1	2.45e+08	0	0.991225100774046	0.00220396620543419	0	0.0239650448776197	0.000874494816681664	0.236203922909678	2.61118608162584	0.753766728387131	0.525779058403354	TRUE
253	1:242500000	1	242500000	0	0.991225100774046	0.00220396620543419	0	0.0239650448776197	0.000874494816681664	0.236203922909678	2.61118608162584	0.753766728387131	0.525779058403354	TRUE
253	1:226500000	1	226500000	0	0.991225100774046	0.00220396620543419	0	0.0239650448776197	0.000874494816681664	0.236203922909678	2.61118608162584	0.753766728387131	0.525779058403354	TRUE
253	1:2.42e+08	1	2.42e+08	0	0.991225100774046	0.00220396620543419	0	0.0239650448776197	0.000874494816681664	0.236203922909678	2.61118608162584	0.753766728387131	0.525779058403354	TRUE
253	1:246500000	1	246500000	0	0.991225100774046	0.00220396620543419	0	0.0239650448776197	0.000874494816681664	0.236203922909678	2.61118608162584	0.753766728387131	0.525779058403354	TRUE
253	1:255500000	1	255500000	0	0.991225100774046	0.00220396620543419	0	0.0239650448776197	0.000874494816681664	0.236203922909678	2.61118608162584	0.753766728387131	0.525779058403354	TRUE
253	1:2.31e+08	1	2.31e+08	0	0.991225100774046	0.00220396620543419	0	0.0239650448776197	0.000874494816681664	0.236203922909678	2.61118608162584	0.753766728387131	0.525779058403354	TRUE
261	1:1.63e+08	1	1.63e+08	0.800147927610406	0.989009059828515	0.18252388794752	0.0346899515836544	0.00307586284040702	0.00403841723700518	-0.692446132008768	1.59823469465066	0.898122199768896	0.694038543546353	FALSE
261	1:1.68e+08	1	1.68e+08	0.800147927610406	0.989009059828515	0.18252388794752	0.0346899515836544	0.00307586284040702	0.00403841723700518	-0.692446132008768	1.59823469465066	0.898122199768896	0.694038543546353	FALSE
261	1:162500000	1	162500000	0.800147927610406	0.989009059828515	0.18252388794752	0.0346899515836544	0.00307586284040702	0.00403841723700518	-0.692446132008768	1.59823469465066	0.898122199768896	0.694038543546353	FALSE
261	1:1.64e+08	1	1.64e+08	0.800147927610406	0.989009059828515	0.18252388794752	0.0346899515836544	0.00307586284040702	0.00403841723700518	-0.692446132008768	1.59823469465066	0.898122199768896	0.694038543546353	FALSE
261	1:1.65e+08	1	1.65e+08	0.800147927610406	0.989009059828515	0.18252388794752	0.0346899515836544	0.00307586284040702	0.00403841723700518	-0.692446132008768	1.59823469465066	0.898122199768896	0.694038543546353	FALSE
261	1:1.7e+08	1	1.7e+08	0.800147927610406	0.989009059828515	0.18252388794752	0.0346899515836544	0.00307586284040702	0.00403841723700518	-0.692446132008768	1.59823469465066	0.898122199768896	0.694038543546353	FALSE
261	1:164500000	1	164500000	0.800147927610406	0.989009059828515	0.18252388794752	0.0346899515836544	0.00307586284040702	0.00403841723700518	-0.692446132008768	1.59823469465066	0.898122199768896	0.694038543546353	FALSE
261	1:169500000	1	169500000	0.800147927610406	0.989009059828515	0.18252388794752	0.0346899515836544	0.00307586284040702	0.00403841723700518	-0.692446132008768	1.59823469465066	0.898122199768896	0.694038543546353	FALSE
261	1:1.62e+08	1	1.62e+08	0.800147927610406	0.989009059828515	0.18252388794752	0.0346899515836544	0.00307586284040702	0.00403841723700518	-0.692446132008768	1.59823469465066	0.898122199768896	0.694038543546353	FALSE
261	1:167500000	1	167500000	0.800147927610406	0.989009059828515	0.18252388794752	0.0346899515836544	0.00307586284040702	0.00403841723700518	-0.692446132008768	1.59823469465066	0.898122199768896	0.694038543546353	FALSE
261	1:166500000	1	166500000	0.800147927610406	0.989009059828515	0.18252388794752	0.0346899515836544	0.00307586284040702	0.00403841723700518	-0.692446132008768	1.59823469465066	0.898122199768896	0.694038543546353	FALSE
261	1:1.66e+08	1	1.66e+08	0.800147927610406	0.989009059828515	0.18252388794752	0.0346899515836544	0.00307586284040702	0.00403841723700518	-0.692446132008768	1.59823469465066	0.898122199768896	0.694038543546353	FALSE
261	1:1.69e+08	1	1.69e+08	0.800147927610406	0.989009059828515	0.18252388794752	0.0346899515836544	0.00307586284040702	0.00403841723700518	-0.692446132008768	1.59823469465066	0.898122199768896	0.694038543546353	FALSE
261	1:163500000	1	163500000	0.800147927610406	0.989009059828515	0.18252388794752	0.0346899515836544	0.00307586284040702	0.00403841723700518	-0.692446132008768	1.59823469465066	0.898122199768896	0.694038543546353	FALSE
261	1:168500000	1	168500000	0.800147927610406	0.989009059828515	0.18252388794752	0.0346899515836544	0.00307586284040702	0.00403841723700518	-0.692446132008768	1.59823469465066	0.898122199768896	0.694038543546353	FALSE
261	1:1.67e+08	1	1.67e+08	0.800147927610406	0.989009059828515	0.18252388794752	0.0346899515836544	0.00307586284040702	0.00403841723700518	-0.692446132008768	1.59823469465066	0.898122199768896	0.694038543546353	FALSE
261	1:165500000	1	165500000	0.800147927610406	0.989009059828515	0.18252388794752	0.0346899515836544	0.00307586284040702	0.00403841723700518	-0.692446132008768	1.59823469465066	0.898122199768896	0.694038543546353	FALSE
272	1:2.15e+08	1	2.15e+08	0	0.992153446988201	0.00436954107720176	0	0.0140820759794031	0.000957673935033051	0.103060098639489	2.51903585880029	0.650962137412637	0.624901705030098	FALSE
272	1:215500000	1	215500000	0	0.992153446988201	0.00436954107720176	0	0.0140820759794031	0.000957673935033051	0.103060098639489	2.51903585880029	0.650962137412637	0.624901705030098	FALSE
272	1:2.17e+08	1	2.17e+08	0	0.992153446988201	0.00436954107720176	0	0.0140820759794031	0.000957673935033051	0.103060098639489	2.51903585880029	0.650962137412637	0.624901705030098	FALSE
272	1:2.16e+08	1	2.16e+08	0	0.992153446988201	0.00436954107720176	0	0.0140820759794031	0.000957673935033051	0.103060098639489	2.51903585880029	0.650962137412637	0.624901705030098	FALSE
272	1:217500000	1	217500000	0	0.992153446988201	0.00436954107720176	0	0.0140820759794031	0.000957673935033051	0.103060098639489	2.51903585880029	0.650962137412637	0.624901705030098	FALSE
272	1:2.6e+08	1	2.6e+08	0	0.992153446988201	0.00436954107720176	0	0.0140820759794031	0.000957673935033051	0.103060098639489	2.51903585880029	0.650962137412637	0.624901705030098	FALSE
272	1:216500000	1	216500000	0	0.992153446988201	0.00436954107720176	0	0.0140820759794031	0.000957673935033051	0.103060098639489	2.51903585880029	0.650962137412637	0.624901705030098	FALSE
272	1:2.18e+08	1	2.18e+08	0	0.992153446988201	0.00436954107720176	0	0.0140820759794031	0.000957673935033051	0.103060098639489	2.51903585880029	0.650962137412637	0.624901705030098	FALSE
