inv	block	chrom	pos	region	id	cluster
2_Senegal_3_1	2:310500000	2	310500000	Senegal	2_Senegal_3_1	2_Senegal_1
2_Senegal_3_1	2:3.15e+08	2	3.15e+08	Senegal	2_Senegal_3_1	2_Senegal_1
2_Senegal_3_1	2:314500000	2	314500000	Senegal	2_Senegal_3_1	2_Senegal_1
2_Senegal_3_1	2:3.16e+08	2	3.16e+08	Senegal	2_Senegal_3_1	2_Senegal_1
2_Senegal_3_1	2:312500000	2	312500000	Senegal	2_Senegal_3_1	2_Senegal_1
2_Senegal_3_1	2:307500000	2	307500000	Senegal	2_Senegal_3_1	2_Senegal_1
2_Senegal_4_1	2:3.11e+08	2	3.11e+08	Senegal	2_Senegal_4_1	2_Senegal_1
2_Senegal_4_1	2:3.09e+08	2	3.09e+08	Senegal	2_Senegal_4_1	2_Senegal_1
2_Senegal_4_1	2:3.13e+08	2	3.13e+08	Senegal	2_Senegal_4_1	2_Senegal_1
2_Senegal_4_1	2:309500000	2	309500000	Senegal	2_Senegal_4_1	2_Senegal_1
2_Senegal_4_1	2:3.14e+08	2	3.14e+08	Senegal	2_Senegal_4_1	2_Senegal_1
2_Senegal_4_1	2:314500000	2	314500000	Senegal	2_Senegal_4_1	2_Senegal_1
2_Senegal_4_1	2:3.12e+08	2	3.12e+08	Senegal	2_Senegal_4_1	2_Senegal_1
2_Senegal_4_1	2:311500000	2	311500000	Senegal	2_Senegal_4_1	2_Senegal_1
2_Senegal_4_1	2:315500000	2	315500000	Senegal	2_Senegal_4_1	2_Senegal_1
2_Senegal_4_1	2:310500000	2	310500000	Senegal	2_Senegal_4_1	2_Senegal_1
2_Senegal_4_1	2:312500000	2	312500000	Senegal	2_Senegal_4_1	2_Senegal_1
2_Senegal_4_1	2:3.16e+08	2	3.16e+08	Senegal	2_Senegal_4_1	2_Senegal_1
2_Senegal_4_1	2:316500000	2	316500000	Senegal	2_Senegal_4_1	2_Senegal_1
2_Senegal_4_1	2:3.15e+08	2	3.15e+08	Senegal	2_Senegal_4_1	2_Senegal_1
2_Senegal_4_1	2:3.1e+08	2	3.1e+08	Senegal	2_Senegal_4_1	2_Senegal_1
2_Senegal_4_1	2:313500000	2	313500000	Senegal	2_Senegal_4_1	2_Senegal_1
2_Uganda_1_1	2:4.52e+08	2	4.52e+08	Uganda	2_Uganda_1_1	2_Uganda_1
2_Uganda_1_1	2:4.27e+08	2	4.27e+08	Uganda	2_Uganda_1_1	2_Uganda_1
2_Uganda_1_1	2:4.35e+08	2	4.35e+08	Uganda	2_Uganda_1_1	2_Uganda_1
2_Uganda_1_1	2:4.42e+08	2	4.42e+08	Uganda	2_Uganda_1_1	2_Uganda_1
2_Uganda_1_1	2:4.39e+08	2	4.39e+08	Uganda	2_Uganda_1_1	2_Uganda_1
2_Uganda_1_1	2:433500000	2	433500000	Uganda	2_Uganda_1_1	2_Uganda_1
2_Uganda_1_1	2:430500000	2	430500000	Uganda	2_Uganda_1_1	2_Uganda_1
2_Uganda_1_1	2:4.33e+08	2	4.33e+08	Uganda	2_Uganda_1_1	2_Uganda_1
2_Uganda_1_1	2:4.45e+08	2	4.45e+08	Uganda	2_Uganda_1_1	2_Uganda_1
2_Uganda_1_1	2:426500000	2	426500000	Uganda	2_Uganda_1_1	2_Uganda_1
2_Uganda_1_1	2:2.5e+07	2	2.5e+07	Uganda	2_Uganda_1_1	2_Uganda_1
2_Uganda_1_1	2:444500000	2	444500000	Uganda	2_Uganda_1_1	2_Uganda_1
2_Uganda_1_1	2:62500000	2	62500000	Uganda	2_Uganda_1_1	2_Uganda_1
2_Uganda_1_1	2:4.5e+08	2	4.5e+08	Uganda	2_Uganda_1_1	2_Uganda_1
2_Uganda_1_1	2:442500000	2	442500000	Uganda	2_Uganda_1_1	2_Uganda_1
2_Uganda_1_1	2:443500000	2	443500000	Uganda	2_Uganda_1_1	2_Uganda_1
2_Uganda_1_1	2:449500000	2	449500000	Uganda	2_Uganda_1_1	2_Uganda_1
