country	chrom	start	end	r2samp
Senegal	1	23300000	23399999	0.0029946763534098864
Senegal	1	23400000	23499999	0.002784809796139598
Senegal	1	23500000	23599999	0.00265716016292572
Senegal	1	23600000	23699999	0.002691436093300581
Senegal	1	23700000	23799999	0.003182100597769022
Senegal	1	23800000	23899999	0.002883385634049773
Senegal	1	23900000	23999999	0.0029946763534098864
Senegal	1	24000000	24099999	0.0024691354483366013
Senegal	1	24100000	24199999	0.0030091633088886738
Senegal	1	24200000	24299999	0.0034618154168128967
Senegal	1	24300000	24399999	0.0030708492267876863
Senegal	1	24400000	24499999	0.0029487181454896927
Senegal	1	24500000	24599999	0.0032894739415496588
Senegal	1	24600000	24699999	0.00305455329362303
Senegal	1	24700000	24799999	0.003113499376922846
Senegal	1	24800000	24899999	0.0032508999574929476
Senegal	1	24900000	24999999	0.002903600689023733
Senegal	1	25000000	25099999	0.003450889838859439
Senegal	1	25100000	25199999	0.002931812545284629
Senegal	1	25200000	25299999	0.002604449400678277
Senegal	1	25300000	25399999	0.0030708492267876863
Senegal	1	25400000	25499999	0.0035209977068006992
Senegal	1	25500000	25599999	0.0029946763534098864
Senegal	1	25600000	25699999	0.002914064796641469
Senegal	1	25700000	25799999	0.0030708492267876863
Senegal	1	25800000	25899999	0.0032894739415496588
Senegal	1	25900000	25999999	0.0027297688648104668
Senegal	1	26000000	26099999	0.0035472786985337734
Senegal	1	26100000	26199999	0.0034392329398542643
Senegal	1	26200000	26299999	0.0029946763534098864
Senegal	1	26300000	26399999	0.0025065906811505556
Senegal	1	26400000	26499999	0.0028222650289535522
Senegal	1	26500000	26599999	0.002888126065954566
Senegal	1	26600000	26699999	0.002469135681167245
Senegal	1	26700000	26799999	0.0030708492267876863
Senegal	1	26800000	26899999	0.0029235503170639277
Senegal	1	26900000	26999999	0.0032429187558591366
Senegal	1	27000000	27099999	0.0030708492267876863
Senegal	1	27100000	27199999	0.0029565629083663225
Senegal	1	27200000	27299999	0.0029843896627426147
Senegal	1	27300000	27399999	0.002951492089778185
Senegal	1	27400000	27499999	0.003046551253646612
Senegal	1	27500000	27599999	0.0031074509024620056
Senegal	1	27600000	27699999	0.002788448240607977
Senegal	1	27700000	27799999	0.00331363664008677
Senegal	1	27800000	27899999	0.003424310125410557
Senegal	1	27900000	27999999	0.0029125018045306206
Senegal	1	28000000	28099999	0.0029946763534098864
Senegal	1	28100000	28199999	0.0032017272897064686
Senegal	1	28200000	28299999	0.003082387847825885
Senegal	1	28300000	28399999	0.003859348129481077
Senegal	1	28400000	28499999	0.002220002468675375
Senegal	1	28500000	28599999	0.0030708492267876863
Senegal	1	28600000	28699999	0.00298931822180748
Senegal	1	28700000	28799999	0.0025173353496938944
Senegal	1	28800000	28899999	0.002759114606305957
Senegal	1	28900000	28999999	0.0026503961998969316
Senegal	1	29000000	29099999	0.0030349711887538433
Senegal	1	29100000	29199999	0.0032508999574929476
Senegal	1	29200000	29299999	0.0035472786985337734
Senegal	1	29300000	29399999	0.0033743586391210556
Senegal	1	29400000	29499999	0.003135846694931388
Senegal	1	29500000	29599999	0.002973359078168869
Senegal	1	29600000	29699999	0.003165322355926037
Senegal	1	29700000	29799999	0.002812702441588044
Senegal	1	29800000	29899999	0.0032894739415496588
Senegal	1	29900000	29999999	0.0029566872399300337
Senegal	1	30000000	30099999	0.002784809796139598
Senegal	1	30100000	30199999	0.0031381372828036547
Senegal	1	30200000	30299999	0.0029718640726059675
Senegal	1	30300000	30399999	0.0029675387777388096
Senegal	1	30400000	30499999	0.00331768486648798
Senegal	1	30500000	30599999	0.0029800706543028355
Senegal	1	30600000	30699999	0.0027112059760838747
Senegal	1	30700000	30799999	0.0029038034845143557
Senegal	1	30800000	30899999	0.002633311552926898
Senegal	1	30900000	30999999	0.0026906761340796947
Senegal	1	31000000	31099999	0.003358507063239813
Senegal	1	31100000	31199999	0.003375055966898799
Senegal	1	31200000	31299999	0.0035472786985337734
Senegal	1	31300000	31399999	0.003182100597769022
Senegal	1	31400000	31499999	0.0030708492267876863
Senegal	1	31500000	31599999	0.0027743891114369035
Senegal	1	31600000	31699999	0.002784809796139598
Senegal	1	31700000	31799999	0.0029843896627426147
Senegal	1	31800000	31899999	0.002926118206232786
Senegal	1	31900000	31999999	0.002903600689023733
Senegal	1	32000000	32099999	0.003859348129481077
Senegal	1	32100000	32199999	0.0034726050216704607
Senegal	1	32200000	32299999	0.0027238677721470594
Senegal	1	32300000	32399999	0.0032508999574929476
Senegal	1	32400000	32499999	0.0029946763534098864
Senegal	1	32500000	32599999	0.00261023105122149
Senegal	1	32600000	32699999	0.0027238677721470594
Senegal	1	32700000	32799999	0.003151041455566883
Senegal	1	32800000	32899999	0.0033544376492500305
Senegal	1	32900000	32999999	0.0035472786985337734
Senegal	1	33000000	33099999	0.0036084488965570927
Senegal	1	33100000	33199999	0.003802733263000846
Senegal	1	33200000	33299999	0.0030708492267876863
Senegal	1	33300000	33399999	0.0031737596727907658
Senegal	1	33400000	33499999	0.003363983007147908
Senegal	1	33500000	33599999	0.003639650996774435
Senegal	1	33600000	33699999	0.0029038034845143557
Senegal	1	33700000	33799999	0.0030708492267876863
Senegal	1	33800000	33899999	0.0029843896627426147
Senegal	1	33900000	33999999	0.0030708492267876863
Senegal	1	34000000	34099999	0.0032078721560537815
Senegal	1	34100000	34199999	0.0030708492267876863
Senegal	1	34200000	34299999	0.0034666669089347124
Senegal	1	34300000	34399999	0.0032508999574929476
Senegal	1	34400000	34499999	0.0032508999574929476
Senegal	1	34500000	34599999	0.002513788058422506
Senegal	1	34600000	34699999	0.003568151965737343
Senegal	1	34700000	34799999	0.0031996769830584526
Senegal	1	34800000	34899999	0.002843376947566867
Senegal	1	34900000	34999999	0.00373194576241076
Senegal	1	35000000	35099999	0.0029492618050426245
Senegal	1	35100000	35199999	0.0030708492267876863
Senegal	1	35200000	35299999	0.0030708492267876863
Senegal	1	35300000	35399999	0.002604449400678277
Senegal	1	35400000	35499999	0.0027938447892665863
Senegal	1	35500000	35599999	0.0034486071672290564
Senegal	1	35600000	35699999	0.002945187035948038
Senegal	1	35700000	35799999	0.0032894739415496588
Senegal	1	35800000	35899999	0.0032894739415496588
Senegal	1	35900000	35999999	0.0034618154168128967
Senegal	1	36000000	36099999	0.002908337628468871
Senegal	1	36100000	36199999	0.0032894739415496588
Senegal	1	36200000	36299999	0.0027238677721470594
Senegal	1	36300000	36399999	0.002789825666695833
Senegal	1	36400000	36499999	0.002891404554247856
Senegal	1	36500000	36599999	0.002604449400678277
Senegal	1	36600000	36699999	0.0032508999574929476
Senegal	1	36700000	36799999	0.0032026146072894335
Senegal	1	36800000	36899999	0.003138289088383317
Senegal	1	36900000	36999999	0.0032964833080768585
Senegal	1	37000000	37099999	0.0028290983755141497
Senegal	1	37100000	37199999	0.0028656506910920143
Senegal	1	37200000	37299999	0.0032673035748302937
Senegal	1	37300000	37399999	0.003470351453870535
Senegal	1	37400000	37499999	0.0035472786985337734
Senegal	1	37500000	37599999	0.0027126739732921124
Senegal	1	37600000	37699999	0.0032894739415496588
Senegal	1	37700000	37799999	0.003258112818002701
Senegal	1	37800000	37899999	0.002945187035948038
Senegal	1	37900000	37999999	0.002739324001595378
Senegal	1	38000000	38099999	0.0027554893167689443
Senegal	1	38100000	38199999	0.0032508999574929476
Senegal	1	38200000	38299999	0.0032508999574929476
Senegal	1	38300000	38399999	0.0029675387777388096
Senegal	1	38400000	38499999	0.0029946763534098864
Senegal	1	38500000	38599999	0.0029843896627426147
Senegal	1	38600000	38699999	0.002680535428225994
Senegal	1	38700000	38799999	0.003162362612783909
Senegal	1	38800000	38899999	0.0030708492267876863
Senegal	1	38900000	38999999	0.002914064796641469
Senegal	1	39000000	39099999	0.002604449400678277
Senegal	1	39100000	39199999	0.002935208845883608
Senegal	1	39200000	39299999	0.0029800706543028355
Senegal	1	39300000	39399999	0.0032894739415496588
Senegal	1	39400000	39499999	0.0030697861220687628
Senegal	1	39500000	39599999	0.003182087675668299
Senegal	1	39600000	39699999	0.002903600689023733
Senegal	1	39700000	39799999	0.003131094155833125
Senegal	1	39800000	39899999	0.0032429187558591366
Senegal	1	39900000	39999999	0.002762207528576255
Senegal	1	40000000	40099999	0.0029468091670423746
Senegal	1	40100000	40199999	0.0034857175778597593
Senegal	1	40200000	40299999	0.0028252003248780966
Senegal	1	40300000	40399999	0.0031381372828036547
Senegal	1	40400000	40499999	0.0030708492267876863
Senegal	1	40500000	40599999	0.0025943757500499487
Senegal	1	40600000	40699999	0.003240793477743864
Senegal	1	40700000	40799999	0.002765715355053544
Senegal	1	40800000	40899999	0.002914064796641469
Senegal	1	40900000	40999999	0.0030585494823753834
Senegal	1	41000000	41099999	0.003346649929881096
Senegal	1	41100000	41199999	0.0030708492267876863
Senegal	1	41200000	41299999	0.0029675387777388096
Senegal	1	41300000	41399999	0.002931812545284629
Senegal	1	41400000	41499999	0.0035472786985337734
Senegal	1	41500000	41599999	0.0032791034318506718
Senegal	1	41600000	41699999	0.002789825666695833
Senegal	1	41700000	41799999	0.0032508999574929476
Senegal	1	41800000	41899999	0.0029675387777388096
Senegal	1	41900000	41999999	0.0027528998907655478
Senegal	1	42000000	42099999	0.003240793477743864
Senegal	1	42100000	42199999	0.002604449400678277
Senegal	1	42200000	42299999	0.0029946763534098864
Senegal	1	42300000	42399999	0.0032894739415496588
Senegal	1	42400000	42499999	0.002778056776151061
Senegal	1	42500000	42599999	0.0029575685039162636
Senegal	1	42600000	42699999	0.0026503433473408222
Senegal	1	42700000	42799999	0.0029675387777388096
Senegal	1	42800000	42899999	0.002604449400678277
Senegal	1	42900000	42999999	0.0028298133984208107
Senegal	1	43000000	43099999	0.002633311552926898
Senegal	1	43100000	43199999	0.002714654430747032
Senegal	1	43200000	43299999	0.002557726576924324
Senegal	1	43300000	43399999	0.003238540841266513
Senegal	1	43400000	43499999	0.003915880341082811
Senegal	1	43500000	43599999	0.0031168831046670675
Senegal	1	43600000	43699999	0.003031626110896468
Senegal	1	43700000	43799999	0.0032894739415496588
Senegal	1	43800000	43899999	0.0032894739415496588
Senegal	1	43900000	43999999	0.0029946763534098864
Senegal	1	44000000	44099999	0.002955377451144159
Senegal	1	44100000	44199999	0.0029843896627426147
Senegal	1	44200000	44299999	0.0027065870817750692
Senegal	1	44300000	44399999	0.0035400085616856813
Senegal	1	44400000	44499999	0.0028662418480962515
Senegal	1	44500000	44599999	0.0032429187558591366
Senegal	1	44600000	44699999	0.0032894739415496588
Senegal	1	44700000	44799999	0.0030708492267876863
Senegal	1	44800000	44899999	0.0031532810535281897
Senegal	1	44900000	44999999	0.002789825666695833
Senegal	1	45000000	45099999	0.0029946763534098864
Senegal	1	45100000	45199999	0.0032894739415496588
Senegal	1	45200000	45299999	0.0031868908554315567
Senegal	1	45300000	45399999	0.0029946763534098864
Senegal	1	45400000	45499999	0.003182100597769022
Senegal	1	45500000	45599999	0.003059297101572156
Senegal	1	45600000	45699999	0.0032429187558591366
Senegal	1	45700000	45799999	0.003162362612783909
Senegal	1	45800000	45899999	0.0030708492267876863
Senegal	1	45900000	45999999	0.003126372117549181
Senegal	1	46000000	46099999	0.0029487181454896927
Senegal	1	46100000	46199999	0.0030708492267876863
Senegal	1	46200000	46299999	0.002788448240607977
Senegal	1	46300000	46399999	0.0030708492267876863
Senegal	1	46400000	46499999	0.0028943484649062157
Senegal	1	46500000	46599999	0.0027489482890814543
Senegal	1	46600000	46699999	0.0032894739415496588
Senegal	1	46700000	46799999	0.003240793477743864
Senegal	1	46800000	46899999	0.0032894739415496588
Senegal	1	46900000	46999999	0.002945187035948038
Senegal	1	47000000	47099999	0.0032026146072894335
Senegal	1	47100000	47199999	0.0030708492267876863
Senegal	1	47200000	47299999	0.0034618154168128967
Senegal	1	47300000	47399999	0.003138289088383317
Senegal	1	47400000	47499999	0.0034135382156819105
Senegal	1	47500000	47599999	0.0033109583891928196
Senegal	1	47600000	47699999	0.0026393712032586336
Senegal	1	47700000	47799999	0.0031868908554315567
Senegal	1	47800000	47899999	0.0027238677721470594
Senegal	1	47900000	47999999	0.00282494374550879
Senegal	1	48000000	48099999	0.0035236079711467028
Senegal	1	48100000	48199999	0.003138289088383317
Senegal	1	48200000	48299999	0.0031168831046670675
Senegal	1	48300000	48399999	0.003637525951489806
Senegal	1	48400000	48499999	0.004242949187755585
Senegal	1	48500000	48599999	0.0034886891953647137
Senegal	1	48600000	48699999	0.002809756202623248
Senegal	1	48700000	48799999	0.003235411597415805
Senegal	1	48800000	48899999	0.0027126739732921124
Senegal	1	48900000	48999999	0.0032894739415496588
Senegal	1	49000000	49099999	0.0029946763534098864
Senegal	1	49100000	49199999	0.002870395081117749
Senegal	1	49200000	49299999	0.0030708492267876863
Senegal	1	49300000	49399999	0.003207265865057707
Senegal	1	49400000	49499999	0.0030708492267876863
Senegal	1	49500000	49599999	0.002633311552926898
Senegal	1	49600000	49699999	0.0031074509024620056
Senegal	1	49700000	49799999	0.0030708492267876863
Senegal	1	49800000	49899999	0.0030708492267876863
Senegal	1	49900000	49999999	0.003363983007147908
Senegal	1	50000000	50099999	0.003548659384250641
Senegal	1	50100000	50199999	0.0029843896627426147
Senegal	1	50200000	50299999	0.004226593300700188
Senegal	1	50300000	50399999	0.0037414964754134417
Senegal	1	50400000	50499999	0.003802733263000846
Senegal	1	50500000	50599999	0.003240793477743864
Senegal	1	50600000	50699999	0.0034557953476905823
Senegal	1	50700000	50799999	0.0029843896627426147
Senegal	1	50800000	50899999	0.0030020105186849833
Senegal	1	50900000	50999999	0.0030708492267876863
Senegal	1	51000000	51099999	0.0027528998907655478
Senegal	1	51100000	51199999	0.0030170062091201544
Senegal	1	51200000	51299999	0.0029946763534098864
Senegal	1	51300000	51399999	0.003127004485577345
Senegal	1	51400000	51499999	0.0034709947649389505
Senegal	1	51500000	51599999	0.0032508999574929476
Senegal	1	51600000	51699999	0.0030735668260604143
Senegal	1	51700000	51799999	0.0031217520590871572
Senegal	1	51800000	51899999	0.0031868908554315567
Senegal	1	51900000	51999999	0.0032894739415496588
Senegal	1	52000000	52099999	0.002888126065954566
Senegal	1	52100000	52199999	0.0035185166634619236
Senegal	1	52200000	52299999	0.0029038034845143557
Senegal	1	52300000	52399999	0.002633311552926898
Senegal	1	52400000	52499999	0.003358507063239813
Senegal	1	52500000	52599999	0.0032894739415496588
Senegal	1	52600000	52699999	0.0037240316160023212
Senegal	1	52700000	52799999	0.0032791034318506718
Senegal	1	52800000	52899999	0.003683325368911028
Senegal	1	52900000	52999999	0.002788448240607977
Senegal	1	53000000	53099999	0.0030708492267876863
Senegal	1	53100000	53199999	0.002633311552926898
Senegal	1	53200000	53299999	0.0031168826390057802
Senegal	1	53300000	53399999	0.0030708492267876863
Senegal	1	53400000	53499999	0.0029946763534098864
Senegal	1	53500000	53599999	0.003240793477743864
Senegal	1	53600000	53699999	0.00352360587567091
Senegal	1	53700000	53799999	0.002941945567727089
Senegal	1	53800000	53899999	0.0027126739732921124
Senegal	1	53900000	53999999	0.002980435499921441
Senegal	1	54000000	54099999	0.00298542738892138
Senegal	1	54100000	54199999	0.002630578586831689
Senegal	1	54200000	54299999	0.0027528998907655478
Senegal	1	54300000	54399999	0.0035294354893267155
Senegal	1	54400000	54499999	0.0029843896627426147
Senegal	1	54500000	54599999	0.0029487181454896927
Senegal	1	54600000	54699999	0.0035400085616856813
Senegal	1	54700000	54799999	0.0027297688648104668
Senegal	1	54800000	54899999	0.0035472786985337734
Senegal	1	54900000	54999999	0.003240793477743864
Senegal	1	55000000	55099999	0.0029471302404999733
Senegal	1	55100000	55199999	0.003240793477743864
Senegal	1	55200000	55299999	0.003486982313916087
Senegal	1	55300000	55399999	0.0032894739415496588
Senegal	1	55400000	55499999	0.002811143407598138
Senegal	1	55500000	55599999	0.003263317048549652
Senegal	1	55600000	55699999	0.0030708492267876863
Senegal	1	55700000	55799999	0.0032894739415496588
Senegal	1	55800000	55899999	0.002788448240607977
Senegal	1	55900000	55999999	0.0023278805892914534
Senegal	1	56000000	56099999	0.002888126065954566
Senegal	1	56100000	56199999	0.0030118413269519806
Senegal	1	56200000	56299999	0.00331363664008677
Senegal	1	56300000	56399999	0.0032894739415496588
Senegal	1	56400000	56499999	0.0035472786985337734
Senegal	1	56500000	56599999	0.0029946763534098864
Senegal	1	56600000	56699999	0.0029843896627426147
Senegal	1	56700000	56799999	0.0032894739415496588
